time	V(voa)	V(vosc)
1.347114189680755e-03	-5.968534e-01	-2.829763e-01
1.347451662158927e-03	-3.555375e-01	-1.598901e-01
1.348126607115270e-03	1.523122e-01	9.396253e-02
1.348221486178004e-03	2.267318e-01	1.308116e-01
1.348411244303470e-03	3.768969e-01	2.068328e-01
1.348790760554403e-03	6.851746e-01	3.637171e-01
1.349549793056268e-03	1.333315e+00	6.898147e-01
1.350000786051647e-03	1.738210e+00	8.936914e-01
1.350902772042403e-03	2.590407e+00	1.319870e+00
1.351114076997234e-03	2.734302e+00	1.422156e+00
1.351264618694106e-03	2.765164e+00	1.495598e+00
1.351516853203276e-03	2.798921e+00	1.616279e+00
1.351693473760766e-03	2.818275e+00	1.698529e+00
1.351967867879136e-03	2.846186e+00	1.822771e+00
1.352349422366259e-03	2.880184e+00	1.987239e+00
1.353112531340507e-03	2.939550e+00	2.293452e+00
1.353865367251946e-03	2.989217e+00	2.560591e+00
1.355371039074825e-03	3.069509e+00	3.029221e+00
1.355545912916926e-03	3.077120e+00	3.077005e+00
1.355895660601126e-03	3.091845e+00	3.162744e+00
1.355983097522177e-03	3.095311e+00	3.183320e+00
1.356157971364277e-03	3.102101e+00	3.222350e+00
1.356507719048478e-03	3.114842e+00	3.297345e+00
1.356595155969528e-03	3.117822e+00	3.315191e+00
1.356770029811628e-03	3.123646e+00	3.348814e+00
1.357119777495829e-03	3.134494e+00	3.410554e+00
1.357819272864231e-03	3.153093e+00	3.512276e+00
1.359218263601034e-03	3.178660e+00	3.635718e+00
1.361998822072937e-03	3.189200e+00	3.676191e+00
1.364574535570006e-03	3.158537e+00	3.549468e+00
1.364881090709007e-03	3.152443e+00	3.518966e+00
1.365494200987011e-03	3.139456e+00	3.438638e+00
1.366720421543018e-03	3.109082e+00	3.261687e+00
1.367026976682020e-03	3.100476e+00	3.213521e+00
1.367256893036271e-03	3.093918e+00	3.175039e+00
1.367563448175273e-03	3.084920e+00	3.122040e+00
1.368176558453277e-03	3.066067e+00	3.010810e+00
1.369402779009284e-03	3.025277e+00	2.772111e+00
1.371855220121298e-03	2.933458e+00	2.260930e+00
1.374784907621298e-03	2.801231e+00	1.624681e+00
1.375673318318762e-03	2.741098e+00	1.428553e+00
1.376101991453911e-03	2.672800e+00	1.333184e+00
1.376282815306178e-03	2.611563e+00	1.292265e+00
1.376599570803389e-03	2.466616e+00	1.218501e+00
1.377057939011333e-03	2.242382e+00	1.104454e+00
1.377426682016308e-03	2.051033e+00	1.006584e+00
1.378164168026257e-03	1.638984e+00	7.924030e-01
1.379526086759591e-03	7.739572e-01	3.324749e-01
1.382249924226259e-03	-1.362396e+00	-7.133828e-01
1.382477120210043e-03	-1.566883e+00	-8.106331e-01
1.383167141081166e-03	-2.204785e+00	-1.131384e+00
1.383638398888278e-03	-2.655753e+00	-1.359174e+00
1.383757568118750e-03	-2.730527e+00	-1.417432e+00
1.383858828816140e-03	-2.753346e+00	-1.467056e+00
1.384024609446032e-03	-2.779515e+00	-1.547271e+00
1.384171942806579e-03	-2.798307e+00	-1.617097e+00
1.384443908894931e-03	-2.828315e+00	-1.742917e+00
1.384795363782936e-03	-2.861818e+00	-1.899545e+00
1.385281874497167e-03	-2.902030e+00	-2.105588e+00
1.385789294352729e-03	-2.938953e+00	-2.305194e+00
1.386627649805793e-03	-2.992168e+00	-2.603460e+00
1.387525002059165e-03	-3.040073e+00	-2.880502e+00
1.388747375493898e-03	-3.092314e+00	-3.206513e+00
1.388906077366215e-03	-3.097941e+00	-3.243321e+00
1.389223481110849e-03	-3.108759e+00	-3.309621e+00
1.389302832047008e-03	-3.111299e+00	-3.325507e+00
1.389461533919325e-03	-3.116268e+00	-3.355572e+00
1.389778937663959e-03	-3.125561e+00	-3.411161e+00
